date,temperature,humidity,luminosity
2020-12-03 16:06:31.598,19.0,13.8,171
2020-12-03 16:06:29.320,19.1,13.8,171
2020-12-03 16:06:27.043,19.0,13.8,172
2020-12-03 16:06:24.766,19.0,13.8,177
2020-12-03 16:06:22.488,19.0,13.8,174
2020-12-03 16:06:20.207,19.0,13.8,171
2020-12-03 16:06:17.930,19.0,13.7,170
2020-12-03 16:06:15.652,19.0,13.7,171
2020-12-03 16:06:13.375,19.0,13.7,165
2020-12-03 16:06:11.094,19.0,13.7,161
2020-12-03 16:06:08.816,19.0,13.7,158
2020-12-03 16:06:06.539,19.0,13.7,158
2020-12-03 16:06:04.261,19.0,13.7,158
2020-12-03 16:06:01.984,19.0,13.7,158
2020-12-03 16:05:59.703,19.0,13.7,158
2020-12-03 16:05:57.425,19.0,13.6,158
2020-12-03 16:05:55.148,19.0,13.6,158
2020-12-03 16:05:52.871,19.0,13.6,159
2020-12-03 16:05:50.593,19.0,13.6,160
2020-12-03 16:05:48.312,19.0,13.7,159
2020-12-03 16:05:46.035,19.0,13.7,160
2020-12-03 16:05:43.757,19.0,13.7,160
2020-12-03 16:05:41.480,19.0,13.7,160
2020-12-03 16:05:39.199,19.0,13.7,160
2020-12-03 16:05:36.921,18.9,13.7,161
2020-12-03 16:05:34.644,19.0,13.7,162
2020-12-03 16:05:32.367,18.9,13.8,164
2020-12-03 16:05:30.089,18.9,13.8,169
2020-12-03 16:05:27.808,19.0,13.8,158
2020-12-03 16:05:25.530,18.9,13.8,158
2020-12-03 16:05:23.253,18.9,13.8,159
2020-12-03 16:05:20.976,18.9,13.9,155
2020-12-03 16:05:18.694,18.9,13.9,156
2020-12-03 16:05:16.417,19.0,13.9,156
2020-12-03 16:05:14.140,18.9,14.0,157
2020-12-03 16:05:11.862,18.9,14.0,157
2020-12-03 16:05:09.585,18.9,14.1,159
2020-12-03 16:05:07.304,18.9,14.1,161
2020-12-03 16:05:05.026,18.9,14.2,149
2020-12-03 16:05:02.749,18.9,14.2,147
2020-12-03 16:05:00.472,18.9,14.2,146
2020-12-03 16:04:58.190,18.9,14.2,146
2020-12-03 16:04:55.913,18.9,14.2,148
2020-12-03 16:04:53.635,18.9,14.2,150
2020-12-03 16:04:51.358,18.9,14.2,149
2020-12-03 16:04:49.077,18.8,14.1,149
2020-12-03 16:04:46.800,18.8,14.1,157
2020-12-03 16:04:44.522,18.8,14.1,152
2020-12-03 16:04:42.245,18.8,14.1,155
2020-12-03 16:04:39.968,18.9,14.1,169
2020-12-03 16:04:37.686,18.8,14.0,169
2020-12-03 16:04:35.409,18.8,13.9,169
2020-12-03 16:04:33.132,18.8,13.9,170
2020-12-03 16:04:30.854,18.8,13.9,158
2020-12-03 16:04:28.577,18.8,13.9,158
2020-12-03 16:04:26.296,18.8,13.9,158
2020-12-03 16:04:24.018,18.8,13.9,157
2020-12-03 16:04:21.741,18.8,14.0,156
2020-12-03 16:04:19.464,18.7,14.1,157
2020-12-03 16:04:17.182,18.7,14.1,164
2020-12-03 16:04:14.905,18.8,14.1,151
2020-12-03 16:04:12.627,18.7,14.1,152
2020-12-03 16:04:10.350,18.7,14.0,149
2020-12-03 16:04:08.073,18.7,14.0,168
2020-12-03 16:04:05.791,18.7,13.9,171
2020-12-03 16:04:03.514,18.7,13.8,189
2020-12-03 16:04:01.237,18.7,13.7,189
2020-12-03 16:03:58.959,18.6,13.6,189
2020-12-03 16:03:56.682,18.6,13.6,191
2020-12-03 16:03:54.401,18.6,13.6,194
2020-12-03 16:03:52.123,18.6,13.6,194
2020-12-03 16:03:49.846,18.6,13.6,193
2020-12-03 16:03:47.568,18.7,13.6,194
2020-12-03 16:03:45.291,18.6,13.5,194
2020-12-03 16:03:43.009,18.6,13.5,193
2020-12-03 16:03:40.732,18.6,13.5,193
2020-12-03 16:03:38.455,18.6,13.5,193
2020-12-03 16:03:36.177,18.6,13.6,193
2020-12-03 16:03:33.900,18.6,13.6,193
2020-12-03 16:03:31.618,18.6,13.6,193
2020-12-03 16:03:29.341,18.6,13.6,193
2020-12-03 16:03:27.064,18.6,13.6,192
2020-12-03 16:03:24.786,18.6,13.6,193
2020-12-03 16:03:22.509,18.6,13.6,194
2020-12-03 16:03:20.232,18.6,13.6,194
2020-12-03 16:03:17.950,18.6,13.6,194
2020-12-03 16:03:15.673,18.6,13.6,191
2020-12-03 16:03:13.396,18.6,13.6,193
2020-12-03 16:03:11.118,18.5,13.6,194
2020-12-03 16:03:08.841,18.5,13.6,194
2020-12-03 16:03:06.559,18.6,13.6,195
2020-12-03 16:03:04.282,18.6,13.6,195
2020-12-03 16:03:02.005,18.6,13.6,195
2020-12-03 16:02:59.728,18.5,13.6,182
2020-12-03 16:02:57.450,18.6,13.7,182
2020-12-03 16:02:55.173,18.6,13.7,183
2020-12-03 16:02:52.892,18.5,13.7,182
2020-12-03 16:02:50.614,18.5,13.8,183
2020-12-03 16:02:48.337,18.5,13.8,183
2020-12-03 16:02:46.059,18.5,13.8,184
2020-12-03 16:02:43.782,18.5,13.8,184
2020-12-03 16:02:41.500,18.5,13.8,184
2020-12-03 16:02:39.223,18.5,13.9,184
2020-12-03 16:02:36.946,18.5,13.9,183
2020-12-03 16:02:34.668,18.5,13.9,182
2020-12-03 16:02:32.391,18.5,13.9,182
2020-12-03 16:02:30.110,18.4,13.9,191
2020-12-03 16:02:27.832,18.5,13.9,186
2020-12-03 16:02:25.555,18.4,13.9,179
2020-12-03 16:02:23.278,18.4,13.9,179
2020-12-03 16:02:21.000,18.4,13.9,179
2020-12-03 16:02:18.719,18.4,13.8,173
2020-12-03 16:02:16.442,18.4,13.8,185
2020-12-03 16:02:14.167,18.4,13.8,179
2020-12-03 16:02:11.887,18.4,13.8,179
2020-12-03 16:02:09.610,18.4,13.9,177
2020-12-03 16:02:07.328,18.4,13.9,175
2020-12-03 16:02:05.051,18.3,13.9,173
2020-12-03 16:02:02.773,18.4,13.9,180
2020-12-03 16:02:00.496,18.4,13.9,195
2020-12-03 16:01:58.219,18.3,13.9,192
2020-12-03 16:01:55.938,18.4,13.9,193
2020-12-03 16:01:53.660,18.3,13.9,194
2020-12-03 16:01:51.383,18.3,14.0,194
2020-12-03 16:01:49.105,18.4,14.0,194
2020-12-03 16:01:46.828,18.4,14.1,194
2020-12-03 16:01:44.547,18.3,14.1,194
2020-12-03 16:01:42.270,18.3,14.1,191
2020-12-03 16:01:39.992,18.3,14.2,194
2020-12-03 16:01:37.715,18.3,14.2,194
2020-12-03 16:01:35.438,18.3,14.2,194
2020-12-03 16:01:33.156,18.3,14.2,193
2020-12-03 16:01:30.879,18.3,14.2,193
2020-12-03 16:01:28.602,18.3,14.2,193
2020-12-03 16:01:26.324,18.3,14.2,193
2020-12-03 16:01:24.043,18.3,14.2,193
2020-12-03 16:01:21.766,18.3,14.2,193
2020-12-03 16:01:19.488,18.3,14.3,193
2020-12-03 16:01:17.211,18.4,14.3,192
2020-12-03 16:01:14.930,18.4,14.4,193
2020-12-03 16:01:12.652,18.4,14.4,192
2020-12-03 16:01:10.375,18.4,14.4,192
2020-12-03 16:01:08.097,18.3,14.4,192
2020-12-03 16:01:05.820,18.3,14.4,193
2020-12-03 16:01:03.543,18.3,14.4,193
2020-12-03 16:01:01.262,18.3,14.4,193
2020-12-03 16:00:58.984,18.3,14.4,194
2020-12-03 16:00:56.707,18.3,14.4,194
2020-12-03 16:00:54.429,18.3,14.4,194
2020-12-03 16:00:52.148,18.3,14.5,195
2020-12-03 16:00:49.871,18.3,14.5,195
2020-12-03 16:00:47.593,18.3,14.5,194
2020-12-03 16:00:45.316,18.3,14.5,194
2020-12-03 16:00:43.038,18.3,14.5,195
2020-12-03 16:00:40.757,18.3,14.5,194
2020-12-03 16:00:38.479,18.3,14.5,195
2020-12-03 16:00:36.202,18.3,14.4,193
2020-12-03 16:00:33.925,18.2,14.2,195
2020-12-03 16:00:31.647,18.2,14.2,194
2020-12-03 16:00:29.366,18.2,14.2,194
2020-12-03 16:00:27.089,18.2,14.2,189
2020-12-03 16:00:24.811,18.2,14.2,189
2020-12-03 16:00:22.534,18.2,14.2,189
2020-12-03 16:00:20.256,18.2,14.3,192
2020-12-03 16:00:17.975,18.2,14.3,191
2020-12-03 16:00:15.698,18.2,14.3,190
2020-12-03 16:00:13.420,18.2,14.3,190
2020-12-03 16:00:11.143,18.2,14.3,186
2020-12-03 16:00:08.866,18.2,14.3,193
2020-12-03 16:00:06.584,18.2,14.3,180
2020-12-03 16:00:04.307,18.2,14.3,179
2020-12-03 16:00:02.030,18.1,14.3,179
2020-12-03 15:59:59.752,18.1,14.4,179
2020-12-03 15:59:57.471,18.1,14.4,179
2020-12-03 15:59:55.193,18.1,14.4,179
2020-12-03 15:59:52.916,18.1,14.5,179
2020-12-03 15:59:50.639,18.1,14.5,182
2020-12-03 15:59:48.361,18.1,14.5,179
2020-12-03 15:59:46.080,18.1,14.6,183
2020-12-03 15:59:43.803,18.0,14.6,195
2020-12-03 15:59:41.526,18.0,14.6,182
2020-12-03 15:59:39.248,18.0,14.6,179
2020-12-03 15:59:36.971,18.0,14.6,183
2020-12-03 15:59:34.694,18.0,14.7,182
2020-12-03 15:59:32.412,18.0,14.7,181
2020-12-03 15:59:30.135,18.0,14.7,177
2020-12-03 15:59:27.858,18.0,14.7,177
2020-12-03 15:59:25.580,18.0,14.7,176
2020-12-03 15:59:23.299,18.0,14.4,178
2020-12-03 15:59:21.021,17.9,14.1,193
2020-12-03 15:59:18.744,17.9,14.0,174
2020-12-03 15:59:16.467,17.9,14.0,190
2020-12-03 15:59:14.189,17.9,13.9,180
2020-12-03 15:59:11.908,17.9,13.9,173
2020-12-03 15:59:09.631,17.9,13.9,185
2020-12-03 15:59:07.353,17.9,13.9,182
2020-12-03 15:59:05.076,17.9,13.8,189
2020-12-03 15:59:02.795,17.9,13.8,171
2020-12-03 15:59:00.517,17.9,13.8,171
2020-12-03 15:58:58.240,17.9,13.8,170
2020-12-03 15:58:55.963,17.9,13.8,171
2020-12-03 15:58:53.685,17.9,13.8,177
2020-12-03 15:58:51.404,17.9,13.8,177
2020-12-03 15:58:49.126,17.9,13.8,177
2020-12-03 15:58:46.849,18.0,13.9,176
2020-12-03 15:58:44.572,18.0,13.9,175
2020-12-03 15:58:42.290,18.0,13.9,176
2020-12-03 15:58:40.012,18.1,13.9,183
2020-12-03 15:58:37.735,18.1,13.9,189
2020-12-03 15:58:35.458,18.1,14.0,183
2020-12-03 15:58:33.180,18.1,14.0,174
2020-12-03 15:58:30.899,18.1,14.1,173
2020-12-03 15:58:28.622,18.1,14.1,173
2020-12-03 15:58:26.344,18.1,14.1,173
2020-12-03 15:58:24.067,18.1,14.1,173
2020-12-03 15:58:21.790,18.1,14.1,171
2020-12-03 15:58:19.508,18.0,14.0,178
2020-12-03 15:58:17.231,18.0,13.9,186
2020-12-03 15:58:14.954,18.0,13.9,174
2020-12-03 15:58:12.676,18.0,13.9,193
2020-12-03 15:58:10.399,18.0,13.9,187
2020-12-03 15:58:08.117,18.0,13.8,191
2020-12-03 15:58:05.840,18.0,13.9,191
2020-12-03 15:58:03.563,18.0,13.8,192
2020-12-03 15:58:01.285,18.0,13.8,192
2020-12-03 15:57:59.008,18.0,13.8,191
2020-12-03 15:57:56.727,18.0,13.8,192
2020-12-03 15:57:54.449,18.0,13.7,192
2020-12-03 15:57:52.172,18.0,13.7,192
2020-12-03 15:57:49.895,17.9,13.7,192
2020-12-03 15:57:47.613,18.0,13.6,189
2020-12-03 15:57:45.336,17.9,13.6,194
2020-12-03 15:57:43.059,17.9,13.6,186
2020-12-03 15:57:40.781,17.9,13.6,193
2020-12-03 15:57:38.505,17.9,13.6,191
2020-12-03 15:57:36.223,17.9,13.5,193
2020-12-03 15:57:33.946,17.9,13.5,183
2020-12-03 15:57:31.668,17.9,13.5,182
2020-12-03 15:57:29.391,17.9,13.5,185
2020-12-03 15:57:27.114,17.9,13.5,186
2020-12-03 15:57:24.832,17.9,13.5,192
2020-12-03 15:57:22.555,17.9,13.5,194
2020-12-03 15:57:20.278,18.0,13.5,195
2020-12-03 15:57:18.000,17.9,13.5,197
2020-12-03 15:57:15.719,18.0,13.5,198
2020-12-03 15:57:13.441,18.0,13.5,198
2020-12-03 15:57:11.164,18.0,13.5,198
2020-12-03 15:57:08.887,18.0,13.5,195
2020-12-03 15:57:06.609,18.0,13.5,198
2020-12-03 15:57:04.328,18.0,13.5,197
2020-12-03 15:57:02.051,18.0,13.5,198
2020-12-03 15:56:59.773,18.0,13.5,197
2020-12-03 15:56:57.496,18.0,13.6,197
2020-12-03 15:56:55.215,18.0,13.6,198
2020-12-03 15:56:52.937,18.0,13.6,197
2020-12-03 15:56:50.660,18.0,13.6,198
2020-12-03 15:56:48.383,18.0,13.6,198
2020-12-03 15:56:46.105,18.0,13.7,198
2020-12-03 15:56:43.828,18.0,13.6,198
2020-12-03 15:56:41.546,18.0,13.6,198
2020-12-03 15:56:39.269,18.0,13.6,199
2020-12-03 15:56:36.992,18.0,13.6,198
2020-12-03 15:56:34.714,18.0,13.6,198
2020-12-03 15:56:32.437,18.0,13.6,197
2020-12-03 15:56:30.156,18.0,13.6,198
2020-12-03 15:56:27.878,18.0,13.6,197
2020-12-03 15:56:25.601,18.0,13.5,198
2020-12-03 15:56:23.324,18.0,13.5,197
2020-12-03 15:56:21.046,18.0,13.5,198
2020-12-03 15:56:18.765,18.0,13.5,197
2020-12-03 15:56:16.487,18.0,13.5,198
2020-12-03 15:56:14.210,18.0,13.5,197
2020-12-03 15:56:11.933,18.0,13.5,198
2020-12-03 15:56:09.651,18.0,13.5,197
2020-12-03 15:56:07.374,18.0,13.5,198
2020-12-03 15:56:05.097,18.0,13.5,197
2020-12-03 15:56:02.819,18.0,13.5,197
2020-12-03 15:56:00.542,18.0,13.5,198
2020-12-03 15:55:58.261,18.0,13.5,197
2020-12-03 15:55:55.983,18.0,13.5,198
2020-12-03 15:55:53.706,18.0,13.5,198
2020-12-03 15:55:51.429,17.9,13.5,198
2020-12-03 15:55:49.147,17.9,13.5,197
2020-12-03 15:55:46.870,17.9,13.5,198
2020-12-03 15:55:44.592,17.9,13.4,197
2020-12-03 15:55:42.315,17.9,13.4,198
2020-12-03 15:55:40.038,17.9,13.4,197
2020-12-03 15:55:37.756,17.9,13.4,197
2020-12-03 15:55:35.479,17.9,13.3,197
2020-12-03 15:55:33.202,17.9,13.3,197
2020-12-03 15:55:30.924,17.9,13.3,197
2020-12-03 15:55:28.647,17.9,13.3,197
2020-12-03 15:55:26.366,17.9,13.2,197
2020-12-03 15:55:24.088,17.9,13.2,197
2020-12-03 15:55:21.811,17.8,13.1,197
2020-12-03 15:55:19.534,17.9,13.2,197
2020-12-03 15:55:17.256,17.9,13.2,197
2020-12-03 15:55:14.975,18.0,13.2,197
2020-12-03 15:55:12.697,18.0,13.2,197
2020-12-03 15:55:10.420,18.0,13.1,197
2020-12-03 15:55:08.143,18.0,13.1,197
2020-12-03 15:55:05.865,18.0,13.1,197
2020-12-03 15:55:03.584,18.0,13.1,197
2020-12-03 15:55:01.307,18.2,13.2,197
2020-12-03 15:54:59.029,18.2,13.2,197
2020-12-03 15:54:56.752,18.3,13.3,197
2020-12-03 15:54:54.471,18.3,13.3,197
2020-12-03 15:54:52.193,18.3,13.3,197
2020-12-03 15:54:49.916,18.4,13.3,198
2020-12-03 15:54:47.639,18.4,13.4,198
2020-12-03 15:54:45.361,18.4,13.4,198
2020-12-03 15:54:43.080,18.4,13.4,198
2020-12-03 15:54:40.802,18.5,13.5,198
2020-12-03 15:54:38.525,18.4,13.5,198
2020-12-03 15:54:36.248,18.5,13.5,198
2020-12-03 15:54:33.970,18.4,13.4,198
2020-12-03 15:54:31.688,18.5,13.5,198
2020-12-03 15:54:29.411,18.4,13.4,198
2020-12-03 15:54:27.134,18.5,13.5,198
2020-12-03 15:54:24.856,18.5,13.5,198
2020-12-03 15:54:22.579,18.5,13.5,198
2020-12-03 15:54:20.298,18.5,13.4,198
2020-12-03 15:54:18.020,18.5,13.4,198
2020-12-03 15:54:15.743,18.4,13.4,198
2020-12-03 15:54:13.466,18.5,13.4,198
2020-12-03 15:54:11.184,18.5,13.4,198
2020-12-03 15:54:08.907,18.5,13.4,198
2020-12-03 15:54:06.629,18.4,13.3,198
2020-12-03 15:54:04.352,18.4,13.3,198
2020-12-03 15:54:02.075,18.4,13.3,198
2020-12-03 15:53:59.793,18.4,13.3,198
2020-12-03 15:53:57.516,18.4,13.3,198
2020-12-03 15:53:55.239,18.5,13.4,198
2020-12-03 15:53:52.961,18.4,13.3,198
2020-12-03 15:53:50.680,18.4,13.3,198
2020-12-03 15:53:48.403,18.4,13.3,198
2020-12-03 15:53:46.125,18.4,13.3,198
2020-12-03 15:53:43.848,18.4,13.3,198
2020-12-03 15:53:41.571,18.4,13.3,198
2020-12-03 15:53:39.289,18.4,13.3,198
2020-12-03 15:53:37.012,18.4,13.3,198
2020-12-03 15:53:34.734,18.4,13.2,198
2020-12-03 15:53:32.457,18.4,13.2,198
2020-12-03 15:53:30.180,18.4,13.2,197
2020-12-03 15:53:27.899,18.4,13.2,198
2020-12-03 15:53:25.621,18.4,13.3,198
2020-12-03 15:53:23.344,18.5,13.3,198
2020-12-03 15:53:21.067,18.6,13.4,198
2020-12-03 15:53:18.789,18.6,13.4,198
2020-12-03 15:53:16.508,18.7,13.5,198
2020-12-03 15:53:14.230,18.6,13.5,198
2020-12-03 15:53:11.953,18.7,13.6,198
2020-12-03 15:53:09.676,18.7,13.6,198
2020-12-03 15:53:07.398,18.7,13.7,198
2020-12-03 15:53:05.117,18.7,13.7,199
2020-12-03 15:53:02.840,18.7,13.7,198
2020-12-03 15:53:00.562,18.7,13.7,198
2020-12-03 15:52:58.285,18.7,13.7,197
2020-12-03 15:52:56.008,18.7,13.7,198
2020-12-03 15:52:53.726,18.7,13.7,198
2020-12-03 15:52:51.449,18.7,13.7,198
2020-12-03 15:52:49.172,18.7,13.7,198
2020-12-03 15:52:46.894,18.7,13.8,198
2020-12-03 15:52:44.617,18.7,13.8,198
2020-12-03 15:52:42.335,18.6,13.7,198
2020-12-03 15:52:40.058,18.7,13.8,198
2020-12-03 15:52:37.781,18.6,13.7,198
2020-12-03 15:52:35.503,18.7,13.8,198
2020-12-03 15:52:33.222,18.6,13.7,198
2020-12-03 15:52:30.945,18.6,13.7,199
2020-12-03 15:52:28.667,18.7,13.8,198
2020-12-03 15:52:26.390,18.6,13.7,198
2020-12-03 15:52:24.113,18.6,13.7,198
2020-12-03 15:52:21.831,18.6,13.8,198
2020-12-03 15:52:19.554,18.6,13.8,198
2020-12-03 15:52:17.277,18.6,13.8,198
2020-12-03 15:52:14.999,18.6,13.8,198
2020-12-03 15:52:12.722,18.6,13.8,198
2020-12-03 15:52:10.445,18.6,13.8,198
2020-12-03 15:52:08.163,18.6,13.8,198
2020-12-03 15:52:05.886,18.6,13.9,198
2020-12-03 15:52:03.609,18.7,14.0,194
2020-12-03 15:52:01.331,18.6,14.0,198
2020-12-03 15:51:59.054,18.6,14.0,198
2020-12-03 15:51:56.772,18.6,14.0,198
2020-12-03 15:51:54.495,18.6,14.0,198
2020-12-03 15:51:52.218,18.6,14.0,198
2020-12-03 15:51:49.940,18.6,14.0,197
2020-12-03 15:51:47.663,18.6,14.0,194
2020-12-03 15:51:45.382,18.6,14.0,186
2020-12-03 15:51:43.104,18.6,14.0,191
2020-12-03 15:51:40.827,18.6,14.1,191
2020-12-03 15:51:38.550,18.6,14.1,191
2020-12-03 15:51:36.268,18.6,14.1,191
2020-12-03 15:51:33.991,18.6,14.1,191
2020-12-03 15:51:31.714,18.6,14.0,191
2020-12-03 15:51:29.436,18.6,14.0,192
2020-12-03 15:51:27.159,18.6,14.0,191
2020-12-03 15:51:24.878,18.6,14.0,190
2020-12-03 15:51:22.600,18.6,14.1,190
2020-12-03 15:51:20.323,18.6,14.1,185
2020-12-03 15:51:18.046,18.6,14.0,184
2020-12-03 15:51:15.768,18.5,14.0,185
2020-12-03 15:51:13.487,18.6,14.0,191
2020-12-03 15:51:11.210,18.5,14.0,189
2020-12-03 15:51:08.932,18.5,14.0,191
2020-12-03 15:51:06.655,18.6,14.0,191
2020-12-03 15:51:04.378,18.6,14.0,191
2020-12-03 15:51:02.096,18.5,13.9,191
2020-12-03 15:50:59.819,18.5,13.9,191
2020-12-03 15:50:57.542,18.5,13.9,191
2020-12-03 15:50:55.264,18.6,13.9,190
2020-12-03 15:50:52.987,18.6,13.9,190
2020-12-03 15:50:50.705,18.6,13.9,190
2020-12-03 15:50:48.428,18.6,14.0,191
2020-12-03 15:50:46.151,18.6,14.0,191
2020-12-03 15:50:43.873,18.6,14.1,191
2020-12-03 15:50:41.592,18.6,14.2,192
2020-12-03 15:50:39.315,18.6,14.3,190
2020-12-03 15:50:37.037,18.6,14.3,191
2020-12-03 15:50:34.760,18.6,14.3,191
2020-12-03 15:50:32.483,18.6,14.3,191
2020-12-03 15:50:30.201,18.6,14.4,191
2020-12-03 15:50:27.923,18.6,14.4,191
2020-12-03 15:50:25.646,18.5,14.4,191
2020-12-03 15:50:23.369,18.5,14.4,191
2020-12-03 15:50:21.091,18.5,14.5,191
2020-12-03 15:50:18.810,18.5,14.5,191
2020-12-03 15:50:16.532,18.5,14.5,187
2020-12-03 15:50:14.255,18.5,14.6,190
2020-12-03 15:50:11.978,18.5,14.6,190
2020-12-03 15:50:09.700,18.5,14.6,190
2020-12-03 15:50:07.419,18.5,14.6,190
2020-12-03 15:50:05.142,18.5,14.7,190
2020-12-03 15:50:02.864,18.5,14.7,190
2020-12-03 15:50:00.587,18.5,14.7,190
2020-12-03 15:49:58.310,18.5,14.6,190
2020-12-03 15:49:56.028,18.5,14.6,191
2020-12-03 15:49:53.751,18.4,14.5,191
2020-12-03 15:49:51.473,18.4,14.4,190
2020-12-03 15:49:49.196,18.4,14.4,190
2020-12-03 15:49:46.919,18.4,14.4,190
